market;date;type;isin;description;issuer;issue_date;expiration_date;currency;last_price;last_price_date;nominal_price
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0000101693;AUT COM.MADRID-  1,189 05/2022;COM.MADRID;08/05/2015;08/05/2022;EUR;;;1.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0000101909;AUT COM.MADRID-  1,571 04/2029;COM.MADRID;14/02/2019;30/04/2029;EUR;;;1.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0000101784;AUT COM.MADRID-  1,771 12/2026;COM.MADRID;23/12/2016;23/12/2026;EUR;;;1.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0000101875;AUT COM.MADRID-  1,773 04/2028;COM.MADRID;23/02/2018;30/04/2028;EUR;;;1.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0000101750;AUT COM.MADRID-  1,785 08/2031;COM.MADRID;18/08/2016;18/08/2031;EUR;;;1.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0000101651;AUT COM.MADRID-  1,826 04/2025;COM.MADRID;27/02/2015;30/04/2025;EUR;104,7770;02/05/2019;1.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0000101677;AUT COM.MADRID-  2,080 03/2030;COM.MADRID;12/03/2015;12/03/2030;EUR;;;1.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0000101834;AUT COM.MADRID-  2,084 04/2028;COM.MADRID;07/04/2017;07/04/2028;EUR;;;1.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0000101560;AUT COM.MADRID-  2,100 05/2024;COM.MADRID;20/05/2013;20/05/2024;EUR;;;1.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0000101818;AUT COM.MADRID-  2,146 04/2027;COM.MADRID;17/02/2017;30/04/2027;EUR;107,4017;01/07/2019;1.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0000101727;AUT COM.MADRID-  2,214 05/2028;COM.MADRID;31/05/2016;31/05/2028;EUR;;;1.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0000101735;AUT COM.MADRID-  2,398 06/2031;COM.MADRID;02/06/2016;02/06/2031;EUR;;;1.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0000101669;AUT COM.MADRID-  2,650 03/2045;COM.MADRID;05/03/2015;05/03/2045;EUR;;;1.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0000101792;AUT COM.MADRID-  2,677 01/2037;COM.MADRID;26/01/2017;26/01/2037;EUR;;;1.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0000101859;AUT COM.MADRID-  2,738 07/2033;COM.MADRID;11/05/2017;30/07/2033;EUR;;;1.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0000101917;AUT COM.MADRID-  2,738 10/2049;COM.MADRID;18/03/2019;31/10/2049;EUR;;;1.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0000101644;AUT COM.MADRID-  2,875 07/2023;COM.MADRID;17/07/2014;17/07/2023;EUR;;;1.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0000101867;AUT COM.MADRID-  2,916 05/2037;COM.MADRID;18/05/2017;18/05/2037;EUR;;;1.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0000101883;AUT COM.MADRID-  3,076 10/2053;COM.MADRID;10/10/2018;10/10/2053;EUR;;;1.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0000101701;AUT COM.MADRID-  3,250 05/2046;COM.MADRID;03/05/2016;03/05/2046;EUR;;;1.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0000101891;AUT COM.MADRID-  3,288 10/2058;COM.MADRID;22/10/2018;22/10/2058;EUR;;;1.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0000101743;AUT COM.MADRID-  3,756 06/2066;COM.MADRID;08/06/2016;08/06/2066;EUR;;;1.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0000101636;AUT COM.MADRID-  3,875 09/2022;COM.MADRID;28/02/2014;01/09/2022;EUR;;;1.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0000101602;AUT COM.MADRID-  4,125 05/2024;COM.MADRID;19/02/2014;21/05/2024;EUR;;;1.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0000101263;AUT COM.MADRID-  4,300 09/2026;COM.MADRID;15/09/2006;15/09/2026;EUR;123,5694;01/02/2019;1.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0000101396;AUT COM.MADRID-  4,688 03/2020;COM.MADRID;12/03/2010;12/03/2020;EUR;105,0000;12/06/2018;1.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0000101594;AUT COM.MADRID-  5,000 02/2036;COM.MADRID;12/02/2014;12/02/2036;EUR;;;1.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0000101628;AUT COM.MADRID-  5,125 03/2043;COM.MADRID;03/03/2014;03/03/2043;EUR;;;1.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0000101578;AUT COM.MADRID-  5,125 05/2023;COM.MADRID;31/05/2013;31/05/2023;EUR;;;1.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0000101610;AUT COM.MADRID-  5,250 02/2044;COM.MADRID;26/02/2014;26/02/2044;EUR;;;1.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0000101552;AUT COM.MADRID-  5,500 04/2024;COM.MADRID;30/04/2013;30/04/2024;EUR;;;1.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0000101461;AUT COM.MADRID-  7,550 07/2026;COM.MADRID;21/07/2011;21/07/2026;EUR;;;1.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0000101826;AUT COM.MADRID-  VBLE 03/2037;COM.MADRID;13/03/2017;13/03/2037;EUR;;;1.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0000101800;AUT COM.MADRID-  VBLE 04/2020;COM.MADRID;08/02/2017;30/04/2020;EUR;;;1.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0000101412;AUT COM.MADRID-  VBLE 11/2020;COM.MADRID;29/11/2010;29/11/2020;EUR;;;50.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0000101289;AUT COM.MADRID-  VBLE 11/2021;COM.MADRID;29/11/2006;29/11/2021;EUR;;;1.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0000090805;AUT J.ANDALUCIA-  1,375 04/2029;J.ANDALUCIA;27/03/2019;30/04/2029;EUR;;;1.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0000090797;AUT J.ANDALUCIA-  1,875 10/2028;J.ANDALUCIA;26/10/2018;31/10/2028;EUR;;;1.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0000090813;AUT J.ANDALUCIA-  1,900 05/2039;J.ANDALUCIA;24/05/2019;24/05/2039;EUR;;;1.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0000090839;AUT J.ANDALUCIA-  1,950 05/2041;J.ANDALUCIA;24/05/2019;24/05/2041;EUR;;;1.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0000090821;AUT J.ANDALUCIA-  2,300 05/2049;J.ANDALUCIA;24/05/2019;24/05/2049;EUR;;;1.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0000090706;AUT J.ANDALUCIA-  4,125 01/2020;J.ANDALUCIA;16/12/2009;20/01/2020;EUR;;;1.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0000090540;AUT J.ANDALUCIA-  4,250 10/2036;J.ANDALUCIA;31/10/2006;31/10/2036;EUR;;;1.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0000090714;AUT J.ANDALUCIA-  4,850 03/2020;J.ANDALUCIA;17/03/2010;17/03/2020;EUR;;;1.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0000090573;AUT J.ANDALUCIA-  5,000 07/2022;J.ANDALUCIA;13/07/2007;13/07/2022;EUR;;;1.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0000090466;AUT J.ANDALUCIA-  5,150 05/2034;J.ANDALUCIA;24/05/2004;24/05/2034;EUR;;;1.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0000090284;AUT J.ANDALUCIA-  5,700 07/2028;J.ANDALUCIA;20/07/1998;20/07/2028;EUR;;;0,01
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0000090730;AUT J.ANDALUCIA-  6,600 11/2030;J.ANDALUCIA;29/11/2010;29/11/2030;EUR;;;1.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0000090748;AUT J.ANDALUCIA-  7,500 11/2030;J.ANDALUCIA;27/05/2011;30/11/2030;EUR;;;1.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0000099186;AUT J.EXTREMADURA-  3,800 04/2025;J.EXTREMADURA;15/04/2014;15/04/2025;EUR;;;1.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0000099178;AUT J.EXTREMADURA-  3,875 03/2024;J.EXTREMADURA;14/03/2014;14/03/2024;EUR;;;1.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0000099137;AUT J.EXTREMADURA-  4,100 04/2020;J.EXTREMADURA;20/11/2013;30/04/2020;EUR;;;1.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0000099145;AUT J.EXTREMADURA-  4,311 11/2020;J.EXTREMADURA;19/11/2013;19/11/2020;EUR;;;1.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0000099129;AUT J.EXTREMADURA-  5,200 11/2025;J.EXTREMADURA;20/11/2013;20/11/2025;EUR;;;1.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0000099160;AUT J.EXTREMADURA-  5,500 07/2032;J.EXTREMADURA;02/12/2013;30/07/2032;EUR;;;1.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0000099087;AUT J.EXTREMADURA-  7,750 02/2025;J.EXTREMADURA;11/02/2013;11/02/2025;EUR;;;1.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0000099061;AUT J.EXTREMADURA-  VBLE 03/2031;J.EXTREMADURA;22/03/2012;22/03/2031;EUR;;;100.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0000099038;AUT J.EXTREMADURA-  VBLE 05/2023;J.EXTREMADURA;27/05/2011;27/05/2023;EUR;;;50.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0000099103;AUT J.EXTREMADURA-  VBLE 06/2024;J.EXTREMADURA;10/06/2013;10/06/2024;EUR;;;1.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0000099111;AUT J.EXTREMADURA-  VBLE 10/2028;J.EXTREMADURA;30/10/2013;30/10/2028;EUR;;;100.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0001380114;AUT P ASTURIAS-  0,000 04/2020;P ASTURIAS;15/04/2019;15/04/2020;EUR;;;1.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0001380148;AUT P ASTURIAS-  0,037 04/2022;P ASTURIAS;15/04/2019;15/04/2022;EUR;;;100.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0001380122;AUT P ASTURIAS-  0,081 04/2022;P ASTURIAS;15/04/2019;30/04/2022;EUR;;;1.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0001380130;AUT P ASTURIAS-  0,144 10/2022;P ASTURIAS;15/04/2019;31/10/2022;EUR;;;1.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0001380080;AUT P ASTURIAS-  0,238 01/2020;P ASTURIAS;31/01/2017;31/01/2020;EUR;;;1.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0001380072;AUT P ASTURIAS-  0,654 12/2021;P ASTURIAS;28/12/2016;28/12/2021;EUR;;;1.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0001380064;AUT P ASTURIAS-  0,862 12/2025;P ASTURIAS;22/12/2016;22/12/2025;EUR;;;812,50
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0001380098;AUT P ASTURIAS-  0,989 10/2023;P ASTURIAS;18/07/2017;31/10/2023;EUR;;;1.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0001380106;AUT P ASTURIAS-  1,175 04/2024;P ASTURIAS;19/07/2017;30/04/2024;EUR;;;1.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0001352550;AUT X.GALICIA-  1,450 04/2029;X.GALICIA;11/03/2019;30/04/2029;EUR;;;1.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0001352535;AUT X.GALICIA-  2,950 04/2021;X.GALICIA;10/04/2014;10/04/2021;EUR;;;1.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0001352246;AUT X.GALICIA-  4,025 11/2035;X.GALICIA;28/11/2005;28/11/2035;EUR;;;1.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0001352295;AUT X.GALICIA-  4,205 11/2019;X.GALICIA;30/11/2009;30/11/2019;EUR;;;50.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0001352303;AUT X.GALICIA-  4,805 03/2020;X.GALICIA;26/03/2010;26/03/2020;EUR;;;50.000,00
SDP;08/11/2019 17:30:00;DEUDA C.C.A.A.;ES0001352311;AUT X.GALICIA-  VBLE 11/2028;X.GALICIA;22/11/2010;22/11/2028;EUR;;;1.000,00
SDP;08/11/2019 17:30:00;OTRAS DEUDAS PÚBLICAS;ES0200190421;ODP ADIF-  10,500 10/2024;ADIF;19/10/1994;19/10/2024;EUR;;;150.253,03
SDP;08/11/2019 17:30:00;OTRAS DEUDAS PÚBLICAS;ES0200190439;ODP ADIF-  10,550 12/2024;ADIF;19/12/1994;19/12/2024;EUR;;;150.253,03
SDP;08/11/2019 17:30:00;OTRAS DEUDAS PÚBLICAS;ES0200190405;ODP ADIF-  9,900 12/2024;ADIF;01/07/1994;19/12/2024;EUR;;;150.253,03
SDP;08/11/2019 17:30:00;OTRAS DEUDAS PÚBLICAS;ES0200750034;ODP AYUNBARNA-  1,921 12/2027;AYUNBARNA;20/12/2017;20/12/2027;EUR;;;100.000,00
SDP;08/11/2019 17:30:00;OTRAS DEUDAS PÚBLICAS;ES0201001130;ODP AYUNMADRID-  4,350 06/2021;AYUNMADRID;16/06/2006;16/06/2021;EUR;99,2600;25/07/2006;100.000,00
SDP;08/11/2019 17:30:00;OTRAS DEUDAS PÚBLICAS;ES0201001148;ODP AYUNMADRID-  4,550 06/2036;AYUNMADRID;16/06/2006;16/06/2036;EUR;99,8255;03/07/2006;100.000,00
SDP;08/11/2019 17:30:00;OTRAS DEUDAS PÚBLICAS;ES0201001163;ODP AYUNMADRID-  VBLE 10/2022;AYUNMADRID;10/10/2007;10/10/2022;EUR;99,0400;04/04/2019;100.000,00
SDP;08/11/2019 17:30:00;OTRAS DEUDAS PÚBLICAS;ES0315301145;ODP CDO.CANARIA-  0,000 11/2022;CDO.CANARIA;17/11/2017;17/11/2022;EUR;;;1.000,00
SDP;08/11/2019 17:30:00;OTRAS DEUDAS PÚBLICAS;ES0315301137;ODP CDO.CANARIA-  0,500 12/2019;CDO.CANARIA;10/12/2014;10/12/2019;EUR;;;1.000,00
SDP;08/11/2019 17:30:00;OTRAS DEUDAS PÚBLICAS;ES0236395036;ODP FERIA VALENC-  6,040 06/2027;FERIA VALENC;10/06/2002;10/06/2027;EUR;117,1170;10/09/2015;100.000,00
SDP;08/11/2019 17:30:00;OTRAS DEUDAS PÚBLICAS;ES0202762003;ODP FFPP-  3,820 01/2022;FFPP;30/01/2014;31/01/2022;EUR;;;1.000,00
SDP;08/11/2019 17:30:00;OTRAS DEUDAS PÚBLICAS;ES0202391001;ODP I. F. CANTAB-  VBLE 03/2028;I. F. CANTAB;25/03/2010;25/03/2028;EUR;100,0000;26/03/2010;50.000,00
SDP;08/11/2019 17:30:00;OTRAS DEUDAS PÚBLICAS;ES0200130369;ODP I.C.O.-  6,750 12/2026;I.C.O.;24/07/1997;28/12/2026;EUR;;;0,01
SDP;08/11/2019 17:30:00;LETRA DEL TESORO;ES0L02003066;LET TESORO PÚBLICO DESC 06/03/2020;TESORO PÚBLICO;08/03/2019;06/03/2020;EUR;-0,5130;21/10/2019;1.000,00
SDP;08/11/2019 17:30:00;LETRA DEL TESORO;ES0L01912069;LET TESORO PÚBLICO DESC 06/12/2019;TESORO PÚBLICO;07/12/2018;06/12/2019;EUR;-0,5010;24/09/2019;1.000,00
SDP;08/11/2019 17:30:00;LETRA DEL TESORO;ES0L02005087;LET TESORO PÚBLICO DESC 08/05/2020;TESORO PÚBLICO;10/05/2019;08/05/2020;EUR;-0,5440;11/09/2019;1.000,00
SDP;08/11/2019 17:30:00;LETRA DEL TESORO;ES0L02010095;LET TESORO PÚBLICO DESC 09/10/2020;TESORO PÚBLICO;11/10/2019;09/10/2020;EUR;-0,4820;25/10/2019;1.000,00
SDP;08/11/2019 17:30:00;LETRA DEL TESORO;ES0L02007109;LET TESORO PÚBLICO DESC 10/07/2020;TESORO PÚBLICO;12/07/2019;10/07/2020;EUR;-0,4710;07/11/2019;1.000,00
SDP;08/11/2019 17:30:00;LETRA DEL TESORO;ES0L02009113;LET TESORO PÚBLICO DESC 11/09/2020;TESORO PÚBLICO;13/09/2019;11/09/2020;EUR;-0,4990;31/10/2019;1.000,00
SDP;08/11/2019 17:30:00;LETRA DEL TESORO;ES0L02006127;LET TESORO PÚBLICO DESC 12/06/2020;TESORO PÚBLICO;14/06/2019;12/06/2020;EUR;-0,4910;06/11/2019;1.000,00
SDP;08/11/2019 17:30:00;LETRA DEL TESORO;ES0L02002142;LET TESORO PÚBLICO DESC 14/02/2020;TESORO PÚBLICO;15/02/2019;14/02/2020;EUR;-0,5110;25/10/2019;1.000,00
SDP;08/11/2019 17:30:00;LETRA DEL TESORO;ES0L02008149;LET TESORO PÚBLICO DESC 14/08/2020;TESORO PÚBLICO;16/08/2019;14/08/2020;EUR;-0,4830;29/10/2019;1.000,00
SDP;08/11/2019 17:30:00;LETRA DEL TESORO;ES0L01911152;LET TESORO PÚBLICO DESC 15/11/2019;TESORO PÚBLICO;16/11/2018;15/11/2019;EUR;-0,5100;31/10/2019;1.000,00
SDP;08/11/2019 17:30:00;LETRA DEL TESORO;ES0L02001177;LET TESORO PÚBLICO DESC 17/01/2020;TESORO PÚBLICO;18/01/2019;17/01/2020;EUR;-0,5480;31/10/2019;1.000,00
SDP;08/11/2019 17:30:00;LETRA DEL TESORO;ES0L02004171;LET TESORO PÚBLICO DESC 17/04/2020;TESORO PÚBLICO;05/04/2019;17/04/2020;EUR;-0,4970;08/11/2019;1.000,00
SDP;08/11/2019 17:30:00;PRINCIPAL SEGREGADO;ES00000127B0;PRL TESORO PÚBLICO-  DESC 01/2020;TESORO PÚBLICO;02/03/2015;31/01/2020;EUR;;;100.000,00
SDP;08/11/2019 17:30:00;PRINCIPAL SEGREGADO;ES0000012B54;PRL TESORO PÚBLICO-  DESC 01/2021;TESORO PÚBLICO;12/04/2018;31/01/2021;EUR;;;100.000,00
SDP;08/11/2019 17:30:00;PRINCIPAL SEGREGADO;ES00000123N4;PRL TESORO PÚBLICO-  DESC 01/2022;TESORO PÚBLICO;14/03/2012;31/01/2022;EUR;0,9900;20/11/2015;100.000,00
SDP;08/11/2019 17:30:00;PRINCIPAL SEGREGADO;ES00000124X1;PRL TESORO PÚBLICO-  DESC 01/2023;TESORO PÚBLICO;14/02/2014;31/01/2023;EUR;;;100.000,00
SDP;08/11/2019 17:30:00;PRINCIPAL SEGREGADO;ES00000121K4;PRL TESORO PÚBLICO-  DESC 01/2024;TESORO PÚBLICO;13/08/2009;31/01/2024;EUR;0,0061;22/05/2019;100.000,00
SDP;08/11/2019 17:30:00;PRINCIPAL SEGREGADO;ES0000011876;PRL TESORO PÚBLICO-  DESC 01/2029;TESORO PÚBLICO;15/01/1998;31/01/2029;EUR;0,1050;19/08/2019;0,01
SDP;08/11/2019 17:30:00;PRINCIPAL SEGREGADO;ES00000120D1;PRL TESORO PÚBLICO-  DESC 01/2037;TESORO PÚBLICO;17/01/2005;31/01/2037;EUR;4,3500;21/03/2014;100.000,00
SDP;08/11/2019 17:30:00;PRINCIPAL SEGREGADO;ES00000122I6;PRL TESORO PÚBLICO-  DESC 04/2020;TESORO PÚBLICO;13/07/2010;30/04/2020;EUR;2,8050;05/02/2014;100.000,00
SDP;08/11/2019 17:30:00;PRINCIPAL SEGREGADO;ES00000123F0;PRL TESORO PÚBLICO-  DESC 04/2021;TESORO PÚBLICO;05/09/2011;30/04/2021;EUR;-0,2319;23/04/2019;100.000,00
SDP;08/11/2019 17:30:00;PRINCIPAL SEGREGADO;ES00000128T0;PRL TESORO PÚBLICO-  DESC 04/2022;TESORO PÚBLICO;22/05/2017;30/04/2022;EUR;;;100.000,00
SDP;08/11/2019 17:30:00;PRINCIPAL SEGREGADO;ES00000125P4;PRL TESORO PÚBLICO-  DESC 04/2024;TESORO PÚBLICO;20/05/2014;30/04/2024;EUR;;;100.000,00
SDP;08/11/2019 17:30:00;PRINCIPAL SEGREGADO;ES00000127E4;PRL TESORO PÚBLICO-  DESC 04/2025;TESORO PÚBLICO;22/05/2015;30/04/2025;EUR;0,9641;01/02/2019;100.000,00
SDP;08/11/2019 17:30:00;PRINCIPAL SEGREGADO;ES00000128F9;PRL TESORO PÚBLICO-  DESC 04/2026;TESORO PÚBLICO;24/05/2016;30/04/2026;EUR;;;100.000,00
SDP;08/11/2019 17:30:00;PRINCIPAL SEGREGADO;ES00000128V6;PRL TESORO PÚBLICO-  DESC 04/2027;TESORO PÚBLICO;22/05/2017;30/04/2027;EUR;;;100.000,00
SDP;08/11/2019 17:30:00;PRINCIPAL SEGREGADO;ES0000012C04;PRL TESORO PÚBLICO-  DESC 04/2028;TESORO PÚBLICO;06/07/2018;30/04/2028;EUR;;;100.000,00
SDP;08/11/2019 17:30:00;PRINCIPAL SEGREGADO;ES0000012E93;PRL TESORO PÚBLICO-  DESC 04/2029;TESORO PÚBLICO;04/06/2019;30/04/2029;EUR;;;100.000,00
SDP;08/11/2019 17:30:00;PRINCIPAL SEGREGADO;ES00000127I5;PRL TESORO PÚBLICO-  DESC 07/2020;TESORO PÚBLICO;04/09/2015;30/07/2020;EUR;;;100.000,00
SDP;08/11/2019 17:30:00;PRINCIPAL SEGREGADO;ES00000128I3;PRL TESORO PÚBLICO-  DESC 07/2021;TESORO PÚBLICO;25/08/2016;30/07/2021;EUR;;;100.000,00
SDP;08/11/2019 17:30:00;PRINCIPAL SEGREGADO;ES0000012C20;PRL TESORO PÚBLICO-  DESC 07/2023;TESORO PÚBLICO;25/09/2018;30/07/2023;EUR;;;100.000,00
SDP;08/11/2019 17:30:00;PRINCIPAL SEGREGADO;ES0000012F50;PRL TESORO PÚBLICO-  DESC 07/2024;TESORO PÚBLICO;01/11/2019;30/07/2024;EUR;;;100.000,00
SDP;08/11/2019 17:30:00;PRINCIPAL SEGREGADO;ES00000122U1;PRL TESORO PÚBLICO-  DESC 07/2025;TESORO PÚBLICO;11/08/2010;30/07/2025;EUR;0,0755;17/06/2019;100.000,00
SDP;08/11/2019 17:30:00;PRINCIPAL SEGREGADO;ES00000123I4;PRL TESORO PÚBLICO-  DESC 07/2026;TESORO PÚBLICO;05/12/2011;30/07/2026;EUR;;;100.000,00
SDP;08/11/2019 17:30:00;PRINCIPAL SEGREGADO;ES0000012C38;PRL TESORO PÚBLICO-  DESC 07/2028;TESORO PÚBLICO;25/09/2018;30/07/2028;EUR;;;100.000,00
SDP;08/11/2019 17:30:00;PRINCIPAL SEGREGADO;ES00000127J3;PRL TESORO PÚBLICO-  DESC 07/2030;TESORO PÚBLICO;04/09/2015;30/07/2030;EUR;;;100.000,00
SDP;08/11/2019 17:30:00;PRINCIPAL SEGREGADO;ES0000012593;PRL TESORO PÚBLICO-  DESC 07/2032;TESORO PÚBLICO;23/01/2001;30/07/2032;EUR;2,3650;10/10/2017;100.000,00
SDP;08/11/2019 17:30:00;PRINCIPAL SEGREGADO;ES0000012B05;PRL TESORO PÚBLICO-  DESC 07/2033;TESORO PÚBLICO;09/10/2017;30/07/2033;EUR;;;100.000,00
SDP;08/11/2019 17:30:00;PRINCIPAL SEGREGADO;ES0000012F68;PRL TESORO PÚBLICO-  DESC 07/2035;TESORO PÚBLICO;01/11/2019;30/07/2035;EUR;;;100.000,00
SDP;08/11/2019 17:30:00;PRINCIPAL SEGREGADO;ES00000120O8;PRL TESORO PÚBLICO-  DESC 07/2040;TESORO PÚBLICO;03/12/2007;30/07/2040;EUR;3,1600;07/05/2015;100.000,00
SDP;08/11/2019 17:30:00;PRINCIPAL SEGREGADO;ES00000122V9;PRL TESORO PÚBLICO-  DESC 07/2041;TESORO PÚBLICO;13/08/2010;30/07/2041;EUR;2,9600;27/09/2017;100.000,00
SDP;08/11/2019 17:30:00;PRINCIPAL SEGREGADO;ES00000128U8;PRL TESORO PÚBLICO-  DESC 07/2066;TESORO PÚBLICO;26/06/2017;30/07/2066;EUR;;;100.000,00
SDP;08/11/2019 17:30:00;PRINCIPAL SEGREGADO;ES00000122Z0;PRL TESORO PÚBLICO-  DESC 10/2020;TESORO PÚBLICO;03/01/2011;31/10/2020;EUR;;;100.000,00
SDP;08/11/2019 17:30:00;PRINCIPAL SEGREGADO;ES0000012E77;PRL TESORO PÚBLICO-  DESC 10/2021;TESORO PÚBLICO;06/03/2019;31/10/2021;EUR;;;100.000,00
SDP;08/11/2019 17:30:00;PRINCIPAL SEGREGADO;ES0000012B13;PRL TESORO PÚBLICO-  DESC 10/2022;TESORO PÚBLICO;23/11/2017;31/10/2022;EUR;;;100.000,00
SDP;08/11/2019 17:30:00;PRINCIPAL SEGREGADO;ES00000124P7;PRL TESORO PÚBLICO-  DESC 10/2023;TESORO PÚBLICO;20/11/2013;31/10/2023;EUR;0,6040;06/02/2018;100.000,00
SDP;08/11/2019 17:30:00;PRINCIPAL SEGREGADO;ES00000126X6;PRL TESORO PÚBLICO-  DESC 10/2024;TESORO PÚBLICO;18/11/2014;31/10/2024;EUR;0,1123;22/05/2019;100.000,00
SDP;08/11/2019 17:30:00;PRINCIPAL SEGREGADO;ES00000127Y2;PRL TESORO PÚBLICO-  DESC 10/2025;TESORO PÚBLICO;18/11/2015;31/10/2025;EUR;0,9760;02/05/2019;100.000,00
SDP;08/11/2019 17:30:00;PRINCIPAL SEGREGADO;ES00000128K9;PRL TESORO PÚBLICO-  DESC 10/2026;TESORO PÚBLICO;16/11/2016;31/10/2026;EUR;;;100.000,00
SDP;08/11/2019 17:30:00;PRINCIPAL SEGREGADO;ES0000012B21;PRL TESORO PÚBLICO-  DESC 10/2027;TESORO PÚBLICO;23/11/2017;31/10/2027;EUR;;;100.000,00
